#db1	pw1	db2	pw2	name_jaccard	node_jaccard
inoh	CD28_signaling_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.857143
inoh	JAK-STAT_pathway_and_regulation_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	kegg_expanded	JAK-STAT_signaling_pathway.txt	jakstat	0.783505
inoh	IKK-NF-kappaB_cascade_~_B_cell_receptor_signaling_~.txt	kegg_expanded	B_cell_receptor_signaling_pathway.txt	b_cell	1.000000
inoh	Cytokine_receptor_degradation_signaling_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	kegg_expanded	JAK-STAT_signaling_pathway.txt	jakstat	0.825000
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~JNK_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.750000
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.700000
inoh	Notch_secretory_pathway_~_Notch_signaling_pathway_Diagram_~.txt	kegg_expanded	Notch_signaling_pathway.txt	notch	0.800000
inoh	Raf_activation_signaling_~through_Grb2_and_Sos~_~_B_cell_receptor_signaling_~.txt	kegg_expanded	B_cell_receptor_signaling_pathway.txt	b_cell	0.777778
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.750000
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.714286
inoh	Signaling_without_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	0.500000
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.833333
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_JNK_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.916667
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.846154
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.769231
inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	kegg_expanded	TGF-beta_signaling_pathway.txt	tgfbeta	0.625000
inoh	Negative_regulation_of_~Phosphorylation_of_cytokine_receptor~_in_JAK_STAT_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	kegg_expanded	JAK-STAT_signaling_pathway.txt	jakstat	0.825000
inoh	Gene_expression_of_SOCS_by_STAT_dimer_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	kegg_expanded	JAK-STAT_signaling_pathway.txt	jakstat	1.000000
pathbank	BCR_Signaling_Pathway.txt	netpath	BCR.txt	bcr	0.588235
pathbank	EPO_Signaling_Pathway.txt	pid	EPO_signaling_pathway.txt	epo	0.705882
pathbank	Ras_Signaling_Pathway.txt	pid	Ras_signaling_in_the_CD4+_TCR_pathway.txt	ras	0.217391
pathbank	FAS_signaling_pathway_~_CD95_~.txt	pid	FAS_~CD95~_signaling_pathway.txt	fas|cd95	0.500000
pathbank	Insulin_Signalling.txt	pid	Insulin_Pathway.txt	insulin	0.769231
pathbank	P53_Signaling_Pathway.txt	pid	Direct_p53_effectors.txt	p53	0.538462
pathbank	Ion_Channels_and_Their_Functional_Role_in_Vascular_Endothelium.txt	pid	VEGFR3_signaling_in_lymphatic_endothelium.txt	endothelium	0.071429
pathbank	BCR_Signaling_Pathway.txt	pid	BCR_signaling_pathway.txt	bcr	0.882353
pathbank	Xanthinuria_Type_I.txt	panther	5HT4_type_receptor_mediated_signaling_pathway.txt	type	0.031250
pathbank	Ras_Signaling_Pathway.txt	panther	Ras_Pathway.txt	ras	0.521739
pathbank	FAS_signaling_pathway_~_CD95_~.txt	panther	FAS_signaling_pathway.txt	fas	0.600000
pathbank	Coagulation.txt	panther	Blood_coagulation.txt	coagulation	0.909091
pathbank	Purine_Nucleoside_Phosphorylase_Deficiency.txt	panther	De_novo_purine_biosynthesis.txt	purine	0.312500
pathbank	Xanthinuria_Type_II.txt	panther	Metabotropic_glutamate_receptor_group_II_pathway.txt	ii	0.031250
pathbank	EGF_Signalling_Pathway.txt	panther	EGF_receptor_signaling_pathway.txt	egf	0.680000
pathbank	Nicotine_Action_Pathway.txt	panther	Nicotine_pharmacodynamics_pathway.txt	nicotine	0.333333
pathbank	P53_Signaling_Pathway.txt	panther	p53_pathway.txt	p53	0.384615
pathbank	G-Protein_Signaling_Through_Tubby_Proteins.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	gprotein	0.714286
pathbank	Glycolysis.txt	panther	Glycolysis.txt	glycolysis	0.571429
pathbank	T_Cell_Receptor_Signaling_Pathway.txt	panther	T_cell_activation.txt	t_cell	0.659574
pathbank	EPO_Signaling_Pathway.txt	inoh	AKT~PKB~-Bad_signaling_~_EPO_signaling_pathway~JAK2_STAT1_STAT3_STAT5~_~.txt	epo	0.294118
pathbank	FAS_signaling_pathway_~_CD95_~.txt	inoh	Fas_signaling_pathway_~_Fas_signaling_pathway_~.txt	fas	0.233333
pathbank	Insulin_Signalling.txt	inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	insulin	0.615385
pathbank	Activation_of_cAMP-dependent_protein_kinase,_PKA.txt	inoh	PKA_activation_signaling_~_GPCR_signaling_~cholera_toxin~_~.txt	pka	0.800000
pathbank	Toll-Like_Receptor_Pathway_1.txt	inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	tolllike	0.363636
pathbank	EGF_Signalling_Pathway.txt	inoh	EGF_signaling_pathway_~_EGF_signaling_pathway_Diagram_~.txt	egf	0.320000
pathbank	NF-kB_Signaling_Pathway.txt	inoh	NF-kB_signaling_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	nfkb	0.269231
pathbank	Toll-Like_Receptor_Pathway_2.txt	inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	tolllike	0.387097
pathbank	Pancreas_Function_-_Beta_Cell.txt	inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_q,_PLC_beta_and_ERK_cascade~_~_GPCR_signaling_~G_alpha_q~_~.txt	beta	0.125000
pathbank	T_Cell_Receptor_Signaling_Pathway.txt	inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	t_cell	0.319149
pathbank	Insulin_Signalling.txt	signor_expanded	Insulin_Signaling.txt	insulin	0.538462
pathbank	NF-kB_Signaling_Pathway.txt	signor_expanded	NF-KB_Canonical.txt	nfkb	0.500000
pathbank	T_Cell_Receptor_Signaling_Pathway.txt	signor_expanded	T_cell_activation.txt	t_cell	0.574468
pathbank	Ras_Signaling_Pathway.txt	kegg_expanded	Ras_signaling_pathway.txt	ras	0.739130
pathbank	Bile_Acid_Biosynthesis.txt	kegg_expanded	Primary_bile_acid_biosynthesis.txt	bile	0.866667
pathbank	Coagulation.txt	kegg_expanded	Complement_and_coagulation_cascades.txt	coagulation	0.818182
pathbank	Insulin_Signalling.txt	kegg_expanded	Insulin_signaling_pathway.txt	insulin	0.846154
pathbank	Oxidation_of_Branched-Chain_Fatty_Acids.txt	kegg_expanded	Fatty_acid_degradation.txt	fatty	0.200000
pathbank	Congenital_Bile_Acid_Synthesis_Defect_Type_II.txt	kegg_expanded	Primary_bile_acid_biosynthesis.txt	bile	0.866667
pathbank	Mitochondrial_Beta-Oxidation_of_Short_Chain_Saturated_Fatty_Acids.txt	kegg_expanded	Fatty_acid_degradation.txt	fatty	0.750000
pathbank	Toll-Like_Receptor_Pathway_1.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.787879
pathbank	Arginine:_Glycine_Amidinotransferase_Deficiency_~AGAT_Deficiency~.txt	kegg_expanded	Arginine_biosynthesis.txt	arginine	0.333333
pathbank	Cocaine_Action_Pathway.txt	kegg_expanded	Cocaine_addiction.txt	cocaine	0.150000
pathbank	Fatty_Acid_Elongation_in_Mitochondria.txt	kegg_expanded	Fatty_acid_elongation.txt	elongation|fatty	0.857143
pathbank	Beta_Oxidation_of_Very_Long_Chain_Fatty_Acids.txt	kegg_expanded	Fatty_acid_degradation.txt	fatty	0.200000
pathbank	Folate_Malabsorption,_Hereditary.txt	kegg_expanded	One_carbon_pool_by_folate.txt	folate	0.818182
pathbank	Congenital_Bile_Acid_Synthesis_Defect_Type_III.txt	kegg_expanded	Primary_bile_acid_biosynthesis.txt	bile	0.866667
pathbank	Lysine_Degradation.txt	kegg_expanded	Lysine_degradation.txt	degradation|lysine	0.833333
pathbank	Threonine_and_2-Oxobutanoate_Degradation.txt	kegg_expanded	Valine,_leucine_and_isoleucine_degradation.txt	degradation	1.000000
pathbank	P53_Signaling_Pathway.txt	kegg_expanded	p53_signaling_pathway.txt	p53	0.307692
pathbank	Mitochondrial_Beta-Oxidation_of_Medium_Chain_Saturated_Fatty_Acids.txt	kegg_expanded	Fatty_acid_degradation.txt	fatty	0.833333
pathbank	Morphine_Action_Pathway.txt	kegg_expanded	Morphine_addiction.txt	morphine	0.034483
pathbank	GnRH_Signaling_Pathway.txt	kegg_expanded	GnRH_signaling_pathway.txt	gnrh	0.714286
pathbank	Ion_Channels_and_Their_Functional_Role_in_Vascular_Endothelium.txt	kegg_expanded	Vascular_smooth_muscle_contraction.txt	vascular	0.071429
pathbank	Steroid_Biosynthesis.txt	kegg_expanded	Steroid_biosynthesis.txt	steroid	0.769231
pathbank	Striated_Muscle_Contraction.txt	kegg_expanded	Cardiac_muscle_contraction.txt	muscle	0.027778
pathbank	Glycolysis.txt	kegg_expanded	Glycolysis_-_Gluconeogenesis.txt	glycolysis	0.928571
pathbank	Toll-Like_Receptor_Pathway_2.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.806452
pathbank	Cadmium_Induces_DNA_Synthesis_and_Proliferation_in_Macrophages.txt	kegg_expanded	Growth_hormone_synthesis,_secretion_and_action.txt	synthesis	0.785714
pathbank	Mitochondrial_Beta-Oxidation_of_Long_Chain_Saturated_Fatty_Acids.txt	kegg_expanded	Fatty_acid_degradation.txt	fatty	1.000000
pathbank	Pentose_Phosphate_Pathway.txt	kegg_expanded	Pentose_phosphate_pathway.txt	pentose	1.000000
pathbank	Gluconeogenesis.txt	kegg_expanded	Glycolysis_-_Gluconeogenesis.txt	gluconeogenesis	0.714286
pathbank	Valine,_Leucine,_and_Isoleucine_Degradation.txt	kegg_expanded	Valine,_leucine_and_isoleucine_degradation.txt	degradation|isoleucine|leucine|valine	1.000000
pathbank	T_Cell_Receptor_Signaling_Pathway.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.595745
pathbank	Thyroid_Hormone_Synthesis.txt	kegg_expanded	Thyroid_hormone_synthesis.txt	thyroid|synthesis	0.250000
signor_expanded	IL6_Signaling.txt	netpath	IL6.txt	il6	0.571429
signor_expanded	NOTCH_Signaling.txt	netpath	Notch.txt	notch	0.703704
signor_expanded	IL1_Signaling_.txt	netpath	IL1.txt	il1	0.900000
signor_expanded	WNT_Signaling.txt	netpath	Wnt.txt	wnt	0.735849
signor_expanded	Sonic_Hedgehog.txt	netpath	Hedgehog.txt	hedgehog	0.611111
signor_expanded	Leptin_Signaling.txt	netpath	Leptin.txt	leptin	0.341463
signor_expanded	TNF-alpha_Signaling.txt	netpath	TNFalpha.txt	tnfalpha	0.884615
signor_expanded	Mitochondrial_Control_of_Apoptosis.txt	pid	Caspase_Cascade_in_Apoptosis.txt	apoptosis	0.818182
signor_expanded	P38_Signaling.txt	pid	p38_MAPK_signaling_pathway.txt	p38	0.451613
signor_expanded	Inhibition_of_Apoptosis.txt	pid	Caspase_Cascade_in_Apoptosis.txt	apoptosis	0.361111
signor_expanded	VEGF_Signaling.txt	pid	VEGF_and_VEGFR_signaling_network.txt	vegf	0.121212
signor_expanded	NF-KB_Non_Canonical.txt	pid	Canonical_NF-kappaB_pathway.txt	canonical	0.277778
signor_expanded	MTOR_Signaling.txt	pid	mTOR_signaling_pathway.txt	mtor	0.510204
signor_expanded	Integrin_Signaling.txt	pid	a6b1_and_a6b4_Integrin_signaling.txt	integrin	0.252632
signor_expanded	TGF-beta_Signaling.txt	pid	TGF-beta_receptor_signaling.txt	tgfbeta	0.400000
signor_expanded	NOTCH_Signaling.txt	pid	Notch_signaling_pathway.txt	notch	0.592593
signor_expanded	Glucocorticoid_receptor_Signaling.txt	pid	Glucocorticoid_receptor_regulatory_network.txt	glucocorticoid	0.550000
signor_expanded	WNT_Signaling.txt	pid	Wnt_signaling_network.txt	wnt	0.358491
signor_expanded	Insulin_Signaling.txt	pid	Insulin_Pathway.txt	insulin	0.473684
signor_expanded	Sonic_Hedgehog.txt	pid	Hedgehog_signaling_events_mediated_by_Gli_proteins.txt	hedgehog	0.555556
signor_expanded	NF-KB_Canonical.txt	pid	Canonical_NF-kappaB_pathway.txt	canonical	0.392857
signor_expanded	TNF-alpha_Signaling.txt	pid	HIV-1_Nef:_Negative_effector_of_Fas_and_TNF-alpha.txt	tnfalpha	0.730769
signor_expanded	RXR_and_RAR_heterodimerization_with_other_nuclear_receptor.txt	pid	RXR_and_RAR_heterodimerization_with_other_nuclear_receptor.txt	rxr|rar|heterodimerization	0.634146
signor_expanded	Mitochondrial_Control_of_Apoptosis.txt	panther	Apoptosis_signaling_pathway.txt	apoptosis	0.772727
signor_expanded	P38_Signaling.txt	panther	p38_MAPK_pathway.txt	p38	0.354839
signor_expanded	Inhibition_of_Apoptosis.txt	panther	Apoptosis_signaling_pathway.txt	apoptosis	0.583333
signor_expanded	VEGF_Signaling.txt	panther	VEGF_signaling_pathway.txt	vegf	0.545455
signor_expanded	Integrin_Signaling.txt	panther	Integrin_signalling_pathway.txt	integrin	0.157895
signor_expanded	TGF-beta_Signaling.txt	panther	TGF-beta_signaling_pathway.txt	tgfbeta	0.766667
signor_expanded	NOTCH_Signaling.txt	panther	Notch_signaling_pathway.txt	notch	0.481481
signor_expanded	Toll_like_receptors.txt	panther	Toll_receptor_signaling_pathway.txt	toll	0.725000
signor_expanded	WNT_Signaling.txt	panther	Wnt_signaling_pathway.txt	wnt	0.716981
signor_expanded	Sonic_Hedgehog.txt	panther	Hedgehog_signaling_pathway.txt	hedgehog	0.388889
signor_expanded	T_cell_activation.txt	panther	T_cell_activation.txt	t_cell	0.625000
signor_expanded	P38_Signaling.txt	inoh	p38_cascade_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	p38	0.161290
signor_expanded	IL6_Signaling.txt	inoh	IL-6_signaling_pathway~JAK1_JAK2_STAT3~_~_IL-6_signaling~JAK1_JAK2_STAT3~_~.txt	il6	0.238095
signor_expanded	VEGF_Signaling.txt	inoh	VEGF_signaling_pathway_~_VEGF_signaling_pathway_~.txt	vegf	0.575758
signor_expanded	NF-KB_Non_Canonical.txt	inoh	NF-kB_signaling_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	nfkb	0.333333
signor_expanded	Integrin_Signaling.txt	inoh	Integrin_signaling_pathway_~_Integrin_signaling_pathway_~.txt	integrin	0.115789
signor_expanded	TGF-beta_Signaling.txt	inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	tgfbeta	0.166667
signor_expanded	NOTCH_Signaling.txt	inoh	Canonical_Notch_signaling_pathway_~_Notch_signaling_pathway_Diagram_~.txt	notch	0.444444
signor_expanded	IL1_Signaling_.txt	inoh	IL-1_signaling~through_IKK-NFkB_cascade~~canonical~_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	il1	0.550000
signor_expanded	WNT_Signaling.txt	inoh	Signaling_with_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	wnt	0.622642
signor_expanded	Insulin_Signaling.txt	inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	insulin	0.342105
signor_expanded	Sonic_Hedgehog.txt	inoh	Ci-Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	hedgehog	0.277778
signor_expanded	NF-KB_Canonical.txt	inoh	NF-kB_signaling_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	nfkb	0.357143
signor_expanded	T_cell_activation.txt	inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	t_cell	0.232143
signor_expanded	NF-KB_Non_Canonical.txt	pathbank	NF-kB_Signaling_Pathway.txt	nfkb	0.222222
signor_expanded	Insulin_Signaling.txt	pathbank	Insulin_Signalling.txt	insulin	0.184211
signor_expanded	NF-KB_Canonical.txt	pathbank	NF-kB_Signaling_Pathway.txt	nfkb	0.464286
signor_expanded	T_cell_activation.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.482143
signor_expanded	Mitochondrial_Control_of_Apoptosis.txt	kegg_expanded	Apoptosis.txt	apoptosis	0.863636
signor_expanded	Hippo_Signaling.txt	kegg_expanded	Hippo_signaling_pathway.txt	hippo	0.514286
signor_expanded	AMPK_Signaling.txt	kegg_expanded	AMPK_signaling_pathway.txt	ampk	0.684211
signor_expanded	Inhibition_of_Apoptosis.txt	kegg_expanded	Apoptosis.txt	apoptosis	0.750000
signor_expanded	VEGF_Signaling.txt	kegg_expanded	VEGF_signaling_pathway.txt	vegf	0.484848
signor_expanded	MTOR_Signaling.txt	kegg_expanded	mTOR_signaling_pathway.txt	mtor	0.632653
signor_expanded	TGF-beta_Signaling.txt	kegg_expanded	TGF-beta_signaling_pathway.txt	tgfbeta	0.433333
signor_expanded	NOTCH_Signaling.txt	kegg_expanded	Notch_signaling_pathway.txt	notch	0.518519
signor_expanded	WNT_Signaling.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	0.849057
signor_expanded	Insulin_Signaling.txt	kegg_expanded	Insulin_signaling_pathway.txt	insulin	0.684211
signor_expanded	Innate_Immune_Response.txt	kegg_expanded	Intestinal_immune_network_for_IgA_production.txt	immune	0.019608
signor_expanded	PI3K-AKT_Signaling.txt	kegg_expanded	PI3K-Akt_signaling_pathway.txt	pi3kakt	0.655172
signor_expanded	Autophagy.txt	kegg_expanded	Autophagy_-_animal.txt	autophagy	0.742857
signor_expanded	Sonic_Hedgehog.txt	kegg_expanded	Hedgehog_signaling_pathway.txt	hedgehog	0.666667
signor_expanded	T_cell_activation.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.625000
kegg_expanded	Prolactin_signaling_pathway.txt	netpath	Prolactin.txt	prolactin	0.327586
kegg_expanded	Hedgehog_signaling_pathway.txt	netpath	Hedgehog.txt	hedgehog	0.386364
kegg_expanded	Wnt_signaling_pathway.txt	netpath	Wnt.txt	wnt	0.450000
kegg_expanded	Notch_signaling_pathway.txt	netpath	Notch.txt	notch	0.647059
kegg_expanded	Tight_junction.txt	pid	E-cadherin_signaling_in_the_nascent_adherens_junction.txt	junction	0.080537
kegg_expanded	Calcium_signaling_pathway.txt	pid	Calcium_signaling_in_the_CD4+_TCR_pathway.txt	calcium	0.027586
kegg_expanded	p53_signaling_pathway.txt	pid	p53_pathway.txt	p53	0.350000
kegg_expanded	Adherens_junction.txt	pid	E-cadherin_signaling_in_the_nascent_adherens_junction.txt	adherens|junction	0.254545
kegg_expanded	Focal_adhesion.txt	pid	Signaling_events_mediated_by_focal_adhesion_kinase.txt	focal|adhesion	0.358779
kegg_expanded	MAPK_signaling_pathway.txt	pid	Trk_receptor_signaling_mediated_by_the_MAPK_pathway.txt	mapk	0.180812
kegg_expanded	Gap_junction.txt	pid	Posttranslational_regulation_of_adherens_junction_stability_and_dissassembly.txt	junction	0.152941
kegg_expanded	FoxO_signaling_pathway.txt	pid	FoxO_family_signaling.txt	foxo	0.181818
kegg_expanded	mTOR_signaling_pathway.txt	pid	mTOR_signaling_pathway.txt	mtor	0.315789
kegg_expanded	TNF_signaling_pathway.txt	pid	TNF_receptor_signaling_pathway.txt	tnf	0.362319
kegg_expanded	Fanconi_anemia_pathway.txt	pid	Fanconi_anemia_pathway.txt	anemia|fanconi	0.777778
kegg_expanded	Apoptosis.txt	pid	Caspase_Cascade_in_Apoptosis.txt	apoptosis	0.324561
kegg_expanded	Cell_adhesion_molecules_~CAMs~.txt	pid	Nectin_adhesion_pathway.txt	adhesion	0.065041
kegg_expanded	Ras_signaling_pathway.txt	pid	Regulation_of_Ras_family_activation.txt	ras	0.173516
kegg_expanded	Circadian_rhythm.txt	pid	Circadian_rhythm_pathway.txt	rhythm|circadian	0.375000
kegg_expanded	Estrogen_signaling_pathway.txt	pid	Plasma_membrane_estrogen_receptor_signaling.txt	estrogen	0.354430
kegg_expanded	Natural_killer_cell_mediated_cytotoxicity.txt	pid	Signaling_events_mediated_by_VEGFR1_and_VEGFR2.txt	mediated	0.370690
kegg_expanded	Hedgehog_signaling_pathway.txt	pid	Hedgehog_signaling_events_mediated_by_Gli_proteins.txt	hedgehog	0.477273
kegg_expanded	TGF-beta_signaling_pathway.txt	pid	TGF-beta_receptor_signaling.txt	tgfbeta	0.200000
kegg_expanded	ErbB_signaling_pathway.txt	pid	ErbB_receptor_signaling_network.txt	erbb	0.131579
kegg_expanded	VEGF_signaling_pathway.txt	pid	VEGF_and_VEGFR_signaling_network.txt	vegf	0.037037
kegg_expanded	Wnt_signaling_pathway.txt	pid	Noncanonical_Wnt_signaling_pathway.txt	wnt	0.185714
kegg_expanded	Insulin_signaling_pathway.txt	pid	Insulin_Pathway.txt	insulin	0.243697
kegg_expanded	Notch_signaling_pathway.txt	pid	Notch_signaling_pathway.txt	notch	0.441176
kegg_expanded	Apoptosis_-_multiple_species.txt	pid	Caspase_Cascade_in_Apoptosis.txt	apoptosis	0.615385
kegg_expanded	Oxytocin_signaling_pathway.txt	panther	Oxytocin_receptor_mediated_signaling_pathway.txt	oxytocin	0.069767
kegg_expanded	p53_signaling_pathway.txt	panther	p53_pathway.txt	p53	0.450000
kegg_expanded	B_cell_receptor_signaling_pathway.txt	panther	B_cell_activation.txt	b_cell	0.478873
kegg_expanded	MAPK_signaling_pathway.txt	panther	p38_MAPK_pathway.txt	mapk	0.092251
kegg_expanded	Phototransduction.txt	panther	Heterotrimeric_G-protein_signaling_pathway-rod_outer_segment_phototransduction.txt	phototransduction	0.444444
kegg_expanded	Glycolysis_-_Gluconeogenesis.txt	panther	Glycolysis.txt	glycolysis	0.212121
kegg_expanded	Adrenergic_signaling_in_cardiomyocytes.txt	panther	Beta2_adrenergic_receptor_signaling_pathway.txt	adrenergic	0.149660
kegg_expanded	Fluid_shear_stress_and_atherosclerosis.txt	panther	Oxidative_stress_response.txt	stress	0.144737
kegg_expanded	Apoptosis.txt	panther	Apoptosis_signaling_pathway.txt	apoptosis	0.447368
kegg_expanded	Ras_signaling_pathway.txt	panther	Ras_Pathway.txt	ras	0.196347
kegg_expanded	Circadian_rhythm.txt	panther	Circadian_clock_system.txt	circadian	0.500000
kegg_expanded	Natural_killer_cell_mediated_cytotoxicity.txt	panther	Axon_guidance_mediated_by_netrin.txt	mediated	0.094828
kegg_expanded	Hedgehog_signaling_pathway.txt	panther	Hedgehog_signaling_pathway.txt	hedgehog	0.272727
kegg_expanded	TGF-beta_signaling_pathway.txt	panther	TGF-beta_signaling_pathway.txt	tgfbeta	0.562500
kegg_expanded	Axon_guidance.txt	panther	Axon_guidance_mediated_by_netrin.txt	axon	0.127389
kegg_expanded	VEGF_signaling_pathway.txt	panther	VEGF_signaling_pathway.txt	vegf	0.574074
kegg_expanded	T_cell_receptor_signaling_pathway.txt	panther	T_cell_activation.txt	t_cell	0.544444
kegg_expanded	Wnt_signaling_pathway.txt	panther	Wnt_signaling_pathway.txt	wnt	0.585714
kegg_expanded	Complement_and_coagulation_cascades.txt	panther	Blood_coagulation.txt	coagulation	0.558140
kegg_expanded	Notch_signaling_pathway.txt	panther	Notch_signaling_pathway.txt	notch	0.500000
kegg_expanded	JAK-STAT_signaling_pathway.txt	panther	JAK-STAT_signaling_pathway.txt	jakstat	0.071942
kegg_expanded	Apoptosis_-_multiple_species.txt	panther	Apoptosis_signaling_pathway.txt	apoptosis	0.769231
kegg_expanded	B_cell_receptor_signaling_pathway.txt	inoh	B_cell_receptor_signaling_pathway_~_B_cell_receptor_signaling_~.txt	b_cell	0.169014
kegg_expanded	Rap1_signaling_pathway.txt	inoh	Rap1_activation_signaling_~through_cAMP,_PKA,_Cbl_and_C3G~_~_GPCR_Adenosine_A2A_receptor_signaling_pathway_~.txt	rap1	0.025510
kegg_expanded	cAMP_signaling_pathway.txt	inoh	Rap1_activation_signaling_~through_cAMP,_PKA,_Cbl_and_C3G~_~_GPCR_Adenosine_A2A_receptor_signaling_pathway_~.txt	camp	0.026738
kegg_expanded	Fc_gamma_R-mediated_phagocytosis.txt	inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	gamma	0.048193
kegg_expanded	Ras_signaling_pathway.txt	inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	ras	0.013699
kegg_expanded	Hedgehog_signaling_pathway.txt	inoh	Ci-Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	hedgehog	0.204545
kegg_expanded	TGF-beta_signaling_pathway.txt	inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	tgfbeta	0.062500
kegg_expanded	VEGF_signaling_pathway.txt	inoh	VEGF_signaling_pathway_~_VEGF_signaling_pathway_~.txt	vegf	0.518519
kegg_expanded	T_cell_receptor_signaling_pathway.txt	inoh	CD28_signaling_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	t_cell	0.133333
kegg_expanded	Wnt_signaling_pathway.txt	inoh	Signaling_with_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	wnt	0.278571
kegg_expanded	Insulin_signaling_pathway.txt	inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	insulin	0.277311
kegg_expanded	Toll-like_receptor_signaling_pathway.txt	inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_JNK_cascade~_~.txt	tolllike	0.169231
kegg_expanded	Notch_signaling_pathway.txt	inoh	Canonical_Notch_signaling_pathway_~_Notch_signaling_pathway_Diagram_~.txt	notch	0.323529
kegg_expanded	Pertussis.txt	inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_i_and_pertussis_toxin~_~_GPCR_signaling_~pertussis_toxin~_~.txt	pertussis	0.090909
